850	850	850	845	845	848	848	850	856	858	858	858	858	858	858	860	860	860	860	862	862	862	865	865	865	865	865	865	865	865	865	862	862	862	862	862	860	860	862	860	860	860	860	860	860	858	858	860	860	860	860	860	860	860	860	860	858	858	860	858	858	858	858	856	856	858	858	858	858	860	860	860	860	860	858	858	858	858	858	858	858	858	860	860	860	860	860	860	858	858	858	858	858	858	860	860	860	860	860	860	862	862	862	860	860	862	860	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	856	856	856	858	858	856	856	856	856	856	856	856	858	858	860	860	860	860	860	860	860	860	860	860	860	860	860	860	862	862	862	862	862	862	862	865	865	862	860	860	862	862	862	860	860	860	860	862	862	862	860	860	860	860	860	858	858	858	858	858	858	858	858	858	858	858	860	860	860	860	860	860	860	860	860	860	862	862	862	862	865	865	865	867	867	867	867	867	867	867	867	867	865	865	865	865	865	865	865	862	862	865	865	865	865	865	865	865	865	865	865	865	862	862	862	862	862	862	862	862	865	865	865	865	865	865	865	865	865	865	865	865	865	865	865	865	865	865	865	865	865	867	867	867	867	867	867	867	867	867	867	867	869	871	871	871	871	871	871	873	873	873	873	873	873	873	873	873	873	873	873	875	875	878	878	878	880	880	878	878	875	875	875	873	873	873	873	873	873	873	873	875	875	875	875	878	875	875	873	873	875	873	873	875	875	878	880	880	880	880	880	880	880	880	880	880	880	880	880	880	880	880	880	882	882	882	882	884	884	884	884	884	884	882	880	880	882	880	880	880	880	880	880	882	880	880	880	880	880	880	878	878	878	880	880	880	880	880	880	880	880	880	880	880	880	880	880	880	880	880	880	880	878	878	878	878	878	880	880	880	880	880	880	880	880	878	878	878	878	878	878	878	878	878	878	878	878	878	878	878	878	878	878	880	880	882	884	884	884	887	887	887	887	887	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	891	891	891	891	891	891	891	891	889	889	889	889	889	889	889	887	887	887	887	887	887	887	887	887	889	889	889	889	889	889	889	889	887	887	887	887	887	887	887	887	887	887	887	887	889	889	889	891	891	891	891	891	891	891	891	891	894	894	894	894	891	891	891	891	891	891	891	889	889	889	889	887	887	887	889	887	887	889	889	889	891	891	891	891	891	891	891	889	889	889	887	887	887	887	887	887	887	887	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	887	884	884	887	887	887	887	887	889	889	889	891	891	894	894	894	894	894	894	894	894	896	896	896	896	896	898	898	898	896	896	898	898	898	898	898	898	901	901	901	903	905	905	905	905	905	908	908	910	913	913	0	0	0	0	0	0	0
850	850	850	845	845	848	848	850	856	856	858	858	858	858	858	860	860	860	860	862	862	862	865	865	865	865	865	865	865	865	865	862	862	862	862	862	860	860	862	860	860	860	860	860	860	858	858	860	860	860	860	860	860	860	860	860	858	858	860	858	858	858	858	856	856	858	858	858	858	858	858	858	860	858	858	858	858	858	858	858	858	858	860	858	858	860	858	858	858	858	858	858	858	858	860	860	860	860	860	860	860	860	860	860	860	862	860	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	856	856	856	858	858	856	856	856	856	856	856	856	858	858	860	860	860	860	860	860	860	860	860	860	860	860	860	860	862	862	862	862	862	862	862	865	865	862	860	860	862	862	862	860	860	860	860	862	860	860	860	860	860	860	860	858	858	858	858	858	858	858	858	858	858	858	858	860	860	860	860	860	860	860	860	860	862	862	862	862	865	865	865	865	867	867	867	867	867	867	867	867	865	865	865	865	865	865	865	862	862	865	865	865	865	865	865	865	865	865	865	865	862	862	862	862	862	862	862	862	865	865	865	865	865	865	865	865	865	865	865	865	865	865	865	865	865	865	865	865	865	867	867	867	867	867	867	867	867	867	867	867	869	871	871	871	871	871	871	873	871	871	871	873	871	871	871	873	873	873	873	873	875	875	878	878	880	880	878	878	875	873	873	873	873	873	873	873	873	873	873	873	873	875	875	875	875	873	873	873	873	873	873	873	875	875	878	878	880	880	880	880	880	880	880	880	880	880	880	880	880	880	880	880	880	882	882	884	884	884	884	884	882	882	880	880	880	880	880	880	880	880	880	880	880	880	878	878	878	878	878	878	878	878	878	878	878	878	878	880	880	880	880	880	880	880	880	880	880	880	880	878	878	878	878	878	878	878	878	878	880	880	878	878	878	878	878	878	878	878	878	878	878	878	878	878	878	878	878	878	878	878	878	880	880	882	884	884	884	887	887	887	887	887	887	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	891	891	891	891	891	891	891	891	889	889	889	889	889	889	889	887	887	887	887	887	887	887	887	887	889	889	889	889	889	889	889	887	887	887	887	887	887	887	887	887	887	887	887	887	889	889	889	889	889	889	889	889	889	891	891	891	891	891	894	894	891	891	891	891	891	891	891	889	889	889	889	887	887	887	889	887	887	889	889	889	891	891	891	891	889	889	889	889	887	887	887	887	887	887	887	887	887	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	887	887	887	887	887	889	889	889	891	891	894	894	894	894	894	894	894	894	896	896	896	896	896	898	898	898	896	896	898	898	898	898	898	898	901	901	901	903	905	905	905	905	905	908	908	908	908	913	0	0	0	0	0	0	0
850	850	850	848	848	848	848	850	856	856	858	858	858	858	858	858	860	860	860	862	862	862	862	865	865	865	865	865	865	865	862	862	862	862	862	862	860	860	860	860	860	860	860	860	860	860	860	860	860	860	860	860	860	860	860	860	860	860	860	858	858	858	858	858	858	858	858	858	858	858	858	858	860	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	860	860	860	860	860	860	860	860	860	860	860	860	862	860	860	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	856	856	858	858	858	856	856	856	856	856	856	858	858	858	860	860	860	860	860	860	860	860	860	860	860	860	860	860	862	862	862	862	862	862	862	865	862	862	860	860	862	862	862	862	862	860	860	860	860	860	860	860	860	860	860	858	858	858	858	858	858	858	858	858	858	858	858	860	860	860	860	860	860	860	860	860	862	862	862	862	865	865	865	865	867	867	867	867	865	865	867	867	865	865	865	865	865	865	865	865	865	865	865	865	865	865	865	865	865	865	865	865	862	862	862	862	862	862	862	862	865	865	865	865	865	865	865	865	865	865	865	865	865	865	865	865	865	865	865	865	865	865	865	867	867	867	867	867	867	867	867	867	869	869	871	871	871	871	871	871	871	871	871	873	871	871	871	873	873	873	873	873	875	875	878	878	878	878	878	878	875	873	873	873	873	873	873	873	871	871	873	873	873	873	873	875	873	873	871	871	873	871	871	871	873	873	875	875	878	878	880	880	880	880	880	880	878	878	878	878	878	880	880	880	880	880	882	884	884	884	882	882	882	880	880	880	880	880	880	880	880	878	878	880	880	878	878	878	878	878	875	875	878	878	878	878	878	878	878	878	878	878	878	880	880	880	878	878	878	878	878	878	878	878	878	878	878	878	878	878	878	878	878	878	878	878	878	878	878	878	878	878	878	878	878	878	878	878	878	878	878	878	880	880	880	882	882	884	884	887	887	887	887	887	887	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	891	891	891	891	891	891	891	891	889	889	889	889	889	889	889	887	887	887	887	887	887	887	887	887	889	889	889	889	887	887	887	887	887	887	887	887	884	884	887	887	887	887	887	887	887	889	889	889	889	889	889	889	889	889	889	889	891	891	891	891	891	891	891	891	891	891	891	889	889	889	889	887	887	887	887	887	887	889	889	889	889	891	889	889	889	889	889	889	887	887	887	887	887	887	887	887	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	887	887	887	887	887	887	889	889	891	891	894	894	894	894	894	894	896	896	896	896	896	896	896	898	898	898	898	898	898	898	896	896	901	901	901	901	903	903	903	905	905	905	905	905	908	908	908	913	0	0	0	0	0	0	0
850	850	850	848	848	848	850	850	850	856	858	858	858	858	858	858	858	858	860	860	862	862	862	865	865	865	862	862	862	862	862	862	860	860	860	860	860	860	860	860	860	860	860	860	860	860	860	860	860	860	860	860	860	860	860	860	858	858	860	858	858	858	858	858	858	858	858	858	858	858	858	858	860	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	860	860	860	860	860	860	860	860	860	860	860	860	860	860	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	856	856	856	856	856	856	856	856	856	856	856	858	858	858	860	860	860	860	860	860	860	860	860	860	860	858	858	860	862	862	862	862	862	862	862	865	862	862	860	860	862	862	862	862	860	860	860	860	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	860	860	860	858	858	860	860	860	860	862	862	862	865	865	865	865	867	867	865	865	865	865	865	865	865	862	862	865	865	865	865	865	865	865	865	865	865	865	865	865	865	865	862	862	862	862	862	862	862	862	862	862	865	865	865	865	865	865	865	865	865	865	862	862	862	862	865	865	865	865	865	865	865	865	865	865	865	865	867	867	867	867	867	867	869	869	871	871	871	871	871	871	871	871	871	871	871	871	871	871	873	873	873	873	875	875	878	878	878	878	878	878	875	873	873	873	873	871	871	871	871	871	871	871	873	873	873	873	873	871	871	871	871	871	871	871	871	871	873	873	875	875	878	878	878	878	878	878	878	878	878	878	878	878	878	878	878	880	880	882	882	882	882	880	880	880	880	880	880	878	878	878	878	878	878	878	878	878	878	878	875	875	875	875	875	875	875	875	875	875	878	878	878	878	878	878	878	878	878	878	878	878	878	878	875	875	875	875	875	875	875	875	878	878	878	878	875	875	875	878	875	875	875	878	878	878	878	878	878	878	878	878	878	878	880	880	880	882	882	884	884	884	887	887	887	887	887	887	887	889	889	889	889	889	889	889	889	887	887	887	889	889	889	889	887	887	887	889	889	889	889	889	891	891	891	891	891	891	891	891	889	889	889	889	889	889	889	887	887	887	887	887	887	889	889	889	889	889	889	887	887	887	887	887	887	884	884	884	884	884	884	884	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	889	889	889	889	891	891	891	891	891	891	891	889	889	889	887	887	887	887	887	887	887	887	887	889	889	889	889	889	889	889	887	887	887	887	887	887	887	887	887	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	887	887	887	887	887	887	889	889	891	891	894	894	894	894	894	894	894	894	896	896	896	896	896	898	898	898	898	898	898	898	896	896	901	901	901	901	903	903	903	903	903	905	905	905	908	908	908	913	0	0	0	0	0	0	0
850	850	850	848	848	848	850	850	850	856	858	858	858	858	858	858	858	858	860	860	862	862	862	862	862	862	860	860	860	860	860	860	860	860	860	860	860	860	860	860	860	860	860	858	858	860	860	860	860	860	860	860	860	860	860	860	858	858	860	858	858	858	858	858	858	858	858	858	856	856	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	860	860	860	860	860	860	860	860	860	860	860	860	860	860	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	856	856	856	856	856	856	856	856	856	856	856	858	858	858	858	860	860	860	860	860	860	860	860	860	858	858	858	860	860	860	860	862	862	862	862	865	862	862	862	862	862	862	860	860	860	860	860	860	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	860	860	860	860	862	862	862	865	865	865	865	867	867	865	865	865	865	865	865	862	862	862	862	862	862	865	865	865	865	865	865	865	865	865	865	865	865	862	862	862	862	862	862	862	862	862	862	865	862	862	865	865	865	865	865	865	865	862	862	862	862	865	865	865	865	865	865	865	865	865	865	865	865	865	865	867	867	867	869	869	871	871	871	871	871	871	871	871	871	871	871	871	871	871	871	871	873	873	873	873	875	878	878	878	878	875	875	873	873	873	873	873	871	871	871	871	871	871	871	871	873	873	873	873	871	871	871	871	871	871	871	871	871	873	873	873	873	875	875	875	875	878	878	878	875	875	875	875	875	875	875	878	878	880	880	880	880	880	880	880	880	880	880	878	878	878	878	878	878	878	878	878	878	875	875	875	873	873	873	873	873	873	873	873	873	875	875	875	875	878	878	878	878	878	878	878	878	878	875	875	875	875	875	875	875	875	875	875	875	875	875	875	875	875	875	875	875	875	875	875	875	878	878	878	878	878	878	878	878	878	880	880	882	882	882	884	884	884	887	887	887	887	887	887	889	889	889	889	889	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	889	889	889	889	891	891	891	891	891	891	891	891	889	889	891	891	889	889	887	887	887	889	889	889	889	889	887	887	887	887	887	887	887	887	884	884	884	884	884	884	884	884	884	884	884	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	889	891	891	891	891	891	891	889	889	889	889	887	887	887	887	887	887	887	887	887	887	887	889	889	889	887	887	887	887	887	887	887	887	887	887	887	884	884	884	884	884	884	882	882	882	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	887	887	887	887	887	887	889	889	891	891	894	894	894	894	894	894	894	894	896	896	896	896	896	896	898	896	896	898	898	898	896	896	898	898	898	901	903	903	903	903	903	905	905	908	908	908	908	913	0	0	0	0	0	0	0
850	850	850	848	848	848	850	850	850	856	858	858	858	858	858	858	858	858	858	860	862	862	862	862	862	862	860	860	860	860	860	860	860	860	860	858	858	858	858	858	860	860	860	858	858	860	860	860	862	862	862	862	862	860	858	858	858	858	858	858	858	858	858	858	858	858	858	856	856	856	856	856	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	860	858	858	858	858	858	860	860	860	860	860	860	860	860	860	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	856	856	856	856	856	856	856	856	856	856	856	858	858	858	858	858	860	860	860	860	860	860	860	860	858	858	858	860	860	860	860	862	862	862	862	865	862	862	860	860	860	862	860	860	860	860	860	860	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	856	856	858	858	858	858	860	860	860	860	860	865	865	865	865	867	867	867	865	865	865	865	862	862	862	862	862	862	862	862	862	862	862	862	865	862	862	865	865	862	862	862	862	862	862	862	862	862	862	862	862	862	865	862	862	865	865	865	865	865	865	865	862	862	862	862	862	862	862	865	865	865	865	865	865	865	865	865	865	865	867	867	869	869	869	871	871	871	871	871	871	871	871	871	871	871	871	871	871	871	871	871	873	873	873	875	875	878	878	878	875	875	873	873	873	873	871	871	871	871	871	871	871	871	871	871	873	873	871	871	871	871	871	871	871	871	871	871	871	871	873	873	873	873	875	875	875	875	875	875	875	873	873	873	873	875	875	878	878	880	880	880	880	880	880	880	880	880	878	878	878	878	878	878	878	878	875	875	875	873	873	873	871	871	871	873	873	873	873	873	873	873	875	875	875	878	878	878	878	878	878	878	878	875	875	873	873	873	873	873	873	873	875	875	875	875	875	875	875	875	875	875	875	875	875	875	875	878	878	878	878	878	878	878	878	880	880	880	882	882	884	884	884	884	887	887	887	887	887	889	889	889	889	889	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	889	889	889	889	891	891	889	889	891	889	889	889	891	891	891	889	889	889	889	889	889	889	889	887	887	887	887	887	887	887	884	884	884	884	884	884	884	884	884	884	884	884	884	887	887	887	887	887	887	887	887	887	887	884	884	884	884	887	887	887	889	889	889	891	891	891	889	889	887	887	887	887	887	887	884	884	884	884	884	887	884	884	887	887	887	887	887	887	887	887	887	887	887	887	887	884	884	884	884	884	884	882	882	882	884	884	884	884	884	884	884	884	884	884	884	884	884	887	887	887	887	887	887	887	887	887	887	889	891	891	894	894	894	894	894	894	894	894	896	896	896	896	896	896	898	896	896	898	898	898	896	896	898	898	898	898	903	903	903	903	903	905	905	908	908	908	908	910	0	0	0	0	0	0	0
850	850	850	848	848	848	850	850	850	856	856	858	858	858	858	858	858	858	858	860	860	860	860	860	860	862	860	860	860	860	860	860	858	858	858	858	858	858	858	858	858	858	858	858	858	860	860	862	862	862	862	862	860	860	858	858	858	858	858	858	858	858	858	858	858	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	858	858	858	858	858	858	858	858	860	860	860	860	858	858	858	858	858	860	860	860	858	858	860	860	860	860	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	858	858	858	858	860	860	860	860	860	860	860	858	858	860	860	860	860	862	862	862	862	865	865	862	860	860	860	860	860	860	862	860	860	860	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	856	856	856	856	856	856	858	858	860	860	860	860	860	862	862	865	865	865	867	867	865	865	865	862	862	862	862	862	862	862	862	862	862	862	862	862	865	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	865	862	862	862	865	862	862	862	862	862	862	862	862	862	865	865	865	865	865	865	865	865	865	865	865	865	867	869	869	869	869	869	871	871	871	871	871	869	869	871	871	871	871	871	871	871	871	873	873	873	875	875	875	875	875	875	875	873	873	873	873	871	871	871	871	871	871	871	871	871	871	873	873	871	871	871	871	871	871	871	871	871	871	871	871	871	873	873	873	873	873	873	875	873	873	873	873	873	873	873	873	875	875	878	880	880	880	880	880	880	880	878	878	878	878	878	878	878	878	878	875	875	875	875	873	873	873	871	871	871	873	873	873	873	873	873	873	875	875	875	875	878	878	878	878	878	875	875	875	873	873	873	873	873	873	873	873	873	873	873	873	873	873	875	875	875	875	875	875	875	875	875	875	878	878	878	878	878	878	878	880	880	880	882	882	884	884	884	884	887	887	887	887	887	889	889	889	889	889	887	887	887	887	887	887	887	887	887	887	887	887	887	884	884	887	887	887	887	887	889	889	889	889	889	889	889	889	889	889	889	891	891	889	889	889	889	889	889	889	889	887	887	887	887	887	887	884	884	884	884	884	884	884	884	884	884	884	884	884	884	887	887	887	887	887	887	887	887	884	884	884	884	884	884	884	884	887	887	889	889	889	889	889	889	887	887	887	887	887	887	887	884	884	884	884	884	887	884	884	887	887	887	887	887	887	887	887	887	887	887	887	887	884	884	884	884	884	884	882	882	882	884	884	884	884	884	884	884	884	884	884	884	884	887	887	887	887	887	887	887	887	887	887	887	889	891	891	894	894	894	894	894	894	894	894	894	894	894	894	896	896	896	896	896	896	896	896	896	896	896	896	898	898	903	903	903	903	903	905	905	908	908	908	908	910	0	0	0	0	0	0	0
848	848	850	848	848	848	850	850	850	856	856	856	856	858	858	858	858	858	858	860	860	860	860	860	860	860	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	860	860	860	860	862	862	862	860	860	860	858	858	858	858	858	858	858	858	858	858	856	856	856	856	854	854	856	856	856	856	856	856	856	856	856	856	856	856	858	856	856	858	858	858	858	860	860	860	858	858	858	858	858	858	858	858	858	858	858	858	860	860	860	858	858	858	858	858	858	858	858	858	858	858	858	858	858	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	858	858	858	858	860	860	860	860	860	860	860	858	858	858	860	860	860	862	862	862	862	862	862	860	858	858	858	860	860	860	860	862	860	860	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	856	856	856	856	856	856	858	858	860	860	860	860	860	862	862	865	865	865	865	865	865	865	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	865	865	865	865	865	865	865	865	865	865	865	865	865	867	869	869	869	869	869	871	871	869	869	869	869	871	869	869	871	871	871	871	871	871	873	873	873	875	875	875	875	875	875	873	873	873	873	873	871	871	871	871	871	871	871	871	871	873	873	871	871	871	871	871	871	871	871	871	871	871	871	871	871	873	873	873	873	873	873	873	873	873	873	873	873	873	873	873	875	878	878	880	880	880	880	880	880	878	878	878	878	878	878	875	875	875	875	875	875	873	873	873	873	871	871	871	873	873	871	871	873	873	873	873	873	873	875	875	875	875	875	875	875	875	873	873	873	871	871	871	871	873	873	873	873	873	873	873	873	873	873	873	875	875	875	875	875	875	875	878	878	878	878	878	878	878	880	880	880	880	882	882	884	884	884	887	887	887	887	887	889	889	889	889	887	887	887	887	887	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	887	889	889	889	889	889	889	889	889	889	889	889	889	889	887	887	889	889	889	887	887	887	887	887	887	884	884	884	884	884	884	884	882	882	882	882	882	884	884	884	884	884	884	887	884	884	884	884	884	884	884	884	884	882	882	884	884	884	884	887	887	887	889	889	889	889	887	887	887	887	887	887	884	884	884	884	884	884	887	887	887	887	887	884	884	884	884	884	884	887	884	884	884	884	884	884	882	882	882	882	882	882	882	884	884	884	884	882	882	884	884	884	884	884	884	887	887	887	887	887	887	887	887	887	887	887	887	889	891	891	894	894	894	894	894	891	891	894	894	894	894	894	896	896	896	896	896	896	896	894	894	896	896	898	898	903	903	903	903	903	905	905	908	908	908	908	910	0	0	0	0	0	0	0
848	848	848	848	848	848	850	850	850	856	856	856	856	858	858	858	858	858	858	860	860	860	860	860	860	860	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	860	860	860	862	862	862	860	860	858	858	858	858	858	858	858	858	856	856	856	856	856	856	856	854	854	854	854	856	852	852	856	856	856	856	856	856	856	858	856	856	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	858	858	858	858	860	860	860	858	858	858	858	858	858	858	858	858	860	860	860	860	862	860	858	858	858	858	858	858	858	860	860	860	858	858	858	858	858	858	858	858	858	858	858	858	858	858	860	860	858	858	858	856	856	856	856	856	858	858	858	860	860	860	860	860	862	862	865	865	865	865	865	865	865	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	860	860	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	865	865	865	865	865	865	865	865	865	865	865	865	865	867	869	869	869	869	869	869	869	869	869	869	869	869	869	869	871	871	871	871	871	871	873	873	873	875	875	875	875	875	875	873	873	873	873	873	871	871	871	871	871	871	871	871	871	873	873	871	871	871	871	871	871	871	871	871	871	871	871	871	871	871	873	871	871	873	873	873	873	871	871	871	871	871	871	873	875	875	878	878	880	880	880	880	880	878	878	878	878	875	875	875	875	875	875	875	873	873	873	873	871	871	871	871	871	871	871	871	871	871	871	873	873	873	873	875	875	875	875	875	875	873	873	873	873	871	871	871	871	873	873	873	873	873	873	873	873	873	873	873	875	875	875	875	875	875	875	878	878	878	878	878	878	878	880	880	880	880	882	882	884	884	884	884	887	887	887	887	887	887	887	887	887	887	887	887	887	884	884	884	884	884	884	884	884	884	884	884	884	884	882	882	884	887	887	889	889	889	889	889	889	889	889	889	889	889	887	887	887	887	887	887	887	887	887	887	887	884	884	884	884	884	884	882	882	882	882	882	882	882	884	884	884	884	884	884	884	884	884	884	884	884	884	882	882	882	882	882	882	882	884	884	887	887	889	889	889	889	887	887	887	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	882	882	880	880	882	882	882	884	884	884	884	882	882	882	882	882	882	882	882	887	887	887	887	887	887	884	884	884	887	887	887	889	891	891	894	894	894	891	891	891	891	891	891	894	894	894	894	894	894	894	896	896	894	894	894	896	896	896	898	901	901	901	903	903	905	905	905	908	908	908	910	0	0	0	0	0	0	0
848	848	848	848	848	848	850	850	850	854	856	856	856	858	858	858	858	858	858	860	860	860	860	860	860	860	858	858	858	858	858	858	856	856	858	858	858	858	858	858	858	858	858	858	858	858	860	860	860	860	860	860	860	858	858	858	856	856	858	858	858	858	856	856	856	856	856	856	856	854	854	854	854	856	852	852	856	856	856	856	856	856	856	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	858	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	858	858	858	858	860	860	858	858	858	858	858	858	858	858	858	860	860	860	860	862	860	858	858	856	856	858	858	858	858	860	860	858	858	858	858	858	858	858	858	858	858	858	858	858	858	860	860	860	858	858	856	856	858	858	858	858	858	858	858	860	860	860	860	862	862	865	865	865	865	865	865	865	865	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	860	860	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	862	865	865	865	865	865	865	865	865	865	865	865	865	867	869	869	869	869	869	869	869	869	869	869	869	869	869	869	869	869	869	871	871	871	871	873	873	873	873	873	873	873	875	875	873	873	873	873	873	871	871	871	871	871	871	871	871	871	873	873	871	871	871	871	871	871	871	871	871	871	871	871	871	871	871	871	871	871	871	873	871	871	871	871	871	871	871	871	873	875	875	878	878	878	880	880	880	880	878	878	878	875	875	875	873	873	873	873	873	873	873	873	871	871	871	871	871	871	871	871	871	871	871	871	871	871	871	873	873	873	873	873	875	873	873	873	873	873	871	871	871	871	871	873	873	873	873	873	873	873	873	873	875	875	875	875	875	875	875	875	878	878	878	878	878	878	878	880	880	880	880	882	882	884	884	884	884	887	887	887	887	887	887	887	887	887	887	887	887	884	882	882	882	882	882	882	882	882	882	882	882	882	882	882	882	882	884	884	887	887	887	887	889	887	887	889	889	889	889	887	887	887	887	887	887	887	887	887	887	884	884	884	884	884	884	884	882	882	882	882	882	882	882	882	882	884	884	884	884	884	884	882	882	884	884	884	882	882	882	882	882	882	882	882	884	884	887	887	887	887	887	887	887	887	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	882	882	882	882	880	880	882	882	882	884	884	884	884	882	882	882	882	882	882	882	882	887	887	887	887	887	884	884	884	884	884	887	887	889	889	891	891	891	891	889	889	889	889	891	891	891	891	894	894	894	894	894	894	894	894	894	894	894	894	896	896	898	901	901	901	903	905	905	905	908	908	908	910	0	0	0	0	0	0	0
